"string","exped","Location","Sublocation","use","grounded","Date","Year","Month","lon_in","lat_in","time_in","empty"
"NWP17_27","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-19,2017,"07",123.0023,-12.17615001,"08:12:00","no"
"NWP17_28","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-19,2017,"07",122.970193,-12.16244803,"10:42:00","no"
"NWP17_29","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-20,2017,"07",123.084922,-12.32722099,"08:56:00","no"
"NWP17_30","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-20,2017,"07",123.035613,-12.32431096,"11:23:00","yes"
"NWP17_31","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-21,2017,"07",123.221661,-12.33578403,"09:38:00","no"
"NWP17_32","NW Ashmore 2017","NW_Ashmore","Ashmore Reef","Yes","no",2017-07-21,2017,"07",123.155671,-12.34215402,"12:44:00","yes"
"NWP18_01","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-18,2018,"09",125.539642,-14.03634,"08:55:00","no"
"NWP18_02","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-18,2018,"09",125.489138,-14.040439,"09:30:00","no"
"NWP18_03","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-18,2018,"09",125.470715,-14.00795099,"12:24:00","no"
"NWP18_04","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-18,2018,"09",125.433593,-13.99764603,"12:47:00","no"
"NWP18_05","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-19,2018,"09",125.503445,-13.88312702,"07:25:00","no"
"NWP18_06","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-19,2018,"09",125.462918,-13.88180603,"07:49:00","no"
"NWP18_07","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-19,2018,"09",125.47498,-13.81591204,"10:54:00","no"
"NWP18_08","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-19,2018,"09",125.536761,-13.81714501,"11:26:00","no"
"NWP18_09","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-20,2018,"09",125.929054,-13.853728,"07:07:00","no"
"NWP18_10","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-20,2018,"09",125.949795,-13.89087802,"07:33:00","no"
"NWP18_11","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-20,2018,"09",125.98184,-13.86661903,"10:25:00","no"
"NWP18_12","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-20,2018,"09",125.971689,-13.84334601,"10:48:00","no"
"NWP18_13","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-21,2018,"09",125.631036,-13.70120703,"07:46:00","no"
"NWP18_14","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-21,2018,"09",125.647679,-13.75354498,"08:12:00","no"
"NWP18_15","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-21,2018,"09",125.719721,-13.71438699,"11:15:00","no"
"NWP18_16","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-21,2018,"09",125.725272,-13.65665797,"11:38:00","no"
"NWP18_17","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-22,2018,"09",125.906517,-13.95599099,"07:32:00","no"
"NWP18_18","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-22,2018,"09",125.950869,-13.96511,"07:55:00","no"
"NWP18_19","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-22,2018,"09",125.945815,-14.01096898,"10:38:00","no"
"NWP18_20","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-22,2018,"09",125.891796,-14.00364102,"11:04:00","no"
"NWP18_21","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-23,2018,"09",125.85484,-13.90841899,"06:59:00","no"
"NWP18_22","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-23,2018,"09",125.915583,-13.899562,"07:26:00","no"
"NWP18_23","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-23,2018,"09",125.912804,-13.86686102,"10:55:00","no"
"NWP18_24","NW Long Reef 2018","NW_Long Reef","Long Reef","Yes","no",2018-09-23,2018,"09",125.86634,-13.87242601,"11:22:00","no"
"NWP18_25","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-02,2018,"10",122.943951,-12.18806304,"07:53:00","no"
"NWP18_26","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-02,2018,"10",122.96829,-12.182303,"08:39:00","no"
"NWP18_27","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-02,2018,"10",122.901488,-12.25451401,"11:53:00","no"
"NWP18_28","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-02,2018,"10",122.908985,-12.280067,"12:20:00","no"
"NWP18_29","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-03,2018,"10",122.960995,-12.15882403,"06:51:00","yes"
"NWP18_30","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-03,2018,"10",122.984734,-12.14716103,"07:29:00","no"
"NWP18_31","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-03,2018,"10",122.989584,-12.17029097,"11:52:00","no"
"NWP18_32","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-03,2018,"10",123.005102,-12.16981899,"12:22:00","no"
"NWP18_33","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-04,2018,"10",123.015749,-12.15288201,"07:05:00","no"
"NWP18_34","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-04,2018,"10",123.019572,-12.11580399,"07:28:00","no"
"NWP18_35","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-04,2018,"10",123.056254,-12.134673,"10:38:00","no"
"NWP18_36","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-04,2018,"10",123.061342,-12.09961301,"11:00:00","no"
"NWP18_37","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-05,2018,"10",122.995543,-12.33242699,"07:00:00","no"
"NWP18_38","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-05,2018,"10",123.042209,-12.33521699,"07:20:00","no"
"NWP18_39","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-05,2018,"10",123.125607,-12.33340097,"10:53:00","no"
"NWP18_40","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-05,2018,"10",123.173716,-12.33490099,"11:20:00","no"
"NWP18_41","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-06,2018,"10",123.176485,-12.32364904,"06:59:00","no"
"NWP18_42","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-06,2018,"10",123.178092,-12.36590599,"07:21:00","yes"
"NWP18_43","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-06,2018,"10",123.226735,-12.33301003,"10:27:00","yes"
"NWP18_44","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-06,2018,"10",123.225963,-12.29734998,"10:46:00","yes"
"NWP18_45","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-07,2018,"10",123.128124,-12.14347199,"06:35:00","no"
"NWP18_46","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-07,2018,"10",123.125851,-12.11307803,"06:58:00","yes"
"NWP18_47","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-07,2018,"10",123.190763,-12.12574502,"09:56:00","no"
"NWP18_48","NW Ashmore 2018","NW_Ashmore","Ashmore Reef","Yes","no",2018-10-07,2018,"10",123.230255,-12.15055704,"10:25:00","no"
"OSA_01","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-11,2019,"03",-83.89763,8.73116,"08:54:00","no"
"OSA_02","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-11,2019,"03",-83.91518,8.91518,"11:51:00","no"
"OSA_03","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-12,2019,"03",-83.9578,8.62571,"07:15:00","no"
"OSA_04","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-12,2019,"03",-83.9299,8.66389,"09:50:00","no"
"OSA_05","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-13,2019,"03",-83.87769,8.78571,"06:59:00","no"
"OSA_06","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-13,2019,"03",-83.85089,8.74911,"09:48:00","yes"
"OSA_07","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-14,2019,"03",-83.82253,8.71706,"06:47:00","no"
"OSA_08","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-14,2019,"03",-83.84547,8.7206,"10:20:00","no"
"OSA_09","Osa Peninsula 2019","Osa","Cabo Matapalo","Yes","no",2019-03-15,2019,"03",-83.23426,8.31868,"07:32:00","no"
"OSA_10","Osa Peninsula 2019","Osa","Cabo Matapalo","Yes","no",2019-03-15,2019,"03",-83.25069,8.33962,"10:11:00","no"
"OSA_11","Osa Peninsula 2019","Osa","Roca Corcovado","Yes","no",2019-03-16,2019,"03",-83.67744,8.45369,"07:24:00","no"
"OSA_12","Osa Peninsula 2019","Osa","Roca Corcovado","Yes","no",2019-03-16,2019,"03",-83.7,8.48486,"10:11:00","no"
"OSA_13","Osa Peninsula 2019","Osa","San Josecito","Yes","no",2019-03-17,2019,"03",-83.79021,8.65211,"06:49:00","no"
"OSA_14","Osa Peninsula 2019","Osa","San Josecito","Yes","no",2019-03-17,2019,"03",-83.76935,8.64907,"09:36:00","no"
"OSA_15","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-18,2019,"03",-83.85031,8.63795,"06:57:00","no"
"OSA_16","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-18,2019,"03",-83.84602,8.66281,"09:47:00","no"
"OSA_17","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-19,2019,"03",-83.8316,8.68917,"06:53:00","no"
"OSA_18","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-19,2019,"03",-83.84422,8.70007,"09:45:00","no"
"OSA_19","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-20,2019,"03",-83.97617,8.70457,"06:55:00","no"
"OSA_20","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-20,2019,"03",-83.95012,8.70768,"09:43:00","no"
"OSA_21","Osa Peninsula 2019","Osa","Sub site South 14nm south of Isla del Cano","Yes","no",2019-03-22,2019,"03",-83.81135,8.4523,"07:47:00","no"
"OSA_22","Osa Peninsula 2019","Osa","Isla del Cano","Yes","no",2019-03-23,2019,"03",-83.9174,8.70605,"06:30:00","no"
"OSA_23","Osa Peninsula 2019","Osa","Offshore Site 0","Yes","no",2019-03-24,2019,"03",-83.269,8.32454,"06:23:00","no"
"OSA_24","Osa Peninsula 2019","Osa","Offshore Site 0","Yes","no",2019-03-24,2019,"03",-83.28696,8.31825,"09:21:00","no"
"OSA_25","Osa Peninsula 2019","Osa","Offshore Site 1","Yes","no",2019-03-25,2019,"03",-83.51779,8.34375,"07:04:00","no"
"OSA_26","Osa Peninsula 2019","Osa","Offshore Site 1","Yes","no",2019-03-25,2019,"03",-83.50871,8.35496,"10:03:00","yes"
"OSA_27","Osa Peninsula 2019","Osa","Offshore Site 2","Yes","no",2019-03-26,2019,"03",-83.76792,8.40101,"06:51:00","no"
"OSA_28","Osa Peninsula 2019","Osa","Offshore Site 2","Yes","no",2019-03-26,2019,"03",-83.71956,8.39772,"09:30:00","no"
"OSA_29","Osa Peninsula 2019","Osa","Offshore Site 3","Yes","no",2019-03-27,2019,"03",-83.98148,8.49738,"07:09:00","no"
"OSA_30","Osa Peninsula 2019","Osa","Offshore Site 3","Yes","no",2019-03-27,2019,"03",-83.95381,8.50587,"09:48:00","yes"
"OSA_31","Osa Peninsula 2019","Osa","Offshore Site 4","Yes","no",2019-03-28,2019,"03",-84.14101,8.68492,"07:32:00","no"
"OSA_32","Osa Peninsula 2019","Osa","Offshore Site 4","Yes","no",2019-03-28,2019,"03",-84.10538,8.69153,"10:37:00","no"
"OSA_33","Osa Peninsula 2019","Osa","Offshore Site 5","Yes","no",2019-03-29,2019,"03",-84.25671,8.86038,"07:12:00","no"
"OSA_34","Osa Peninsula 2019","Osa","Offshore Site 5","Yes","no",2019-03-29,2019,"03",-84.23377,8.87243,"09:56:00","no"
"PAL14_01","Palau 2014","Palau","Palau-East","Yes","no",2014-09-02,2014,"09",134.55952,7.2705,"13:25:00","no"
"PAL14_02","Palau 2014","Palau","Palau-East","Yes","no",2014-09-03,2014,"09",134.58109,7.26703,"09:15:00","no"
"PAL14_03","Palau 2014","Palau","Palau-East","Yes","no",2014-09-04,2014,"09",134.55331,7.25882,"08:53:00","no"
"PAL14_04","Palau 2014","Palau","Palau-East","Yes","no",2014-09-04,2014,"09",134.5558,7.25665,"13:10:00","no"
"PAL14_05","Palau 2014","Palau","Palau-East","Yes","no",2014-09-05,2014,"09",134.3745,7.05292,"09:30:00","no"
"PAL14_06","Palau 2014","Palau","Palau-West","Yes","no",2014-09-06,2014,"09",134.19823,7.18621,"08:05:00","no"
"PAL14_07","Palau 2014","Palau","Palau-West","Yes","no",2014-09-06,2014,"09",134.16318,7.18467,"12:10:00","no"
"PAL14_08","Palau 2014","Palau","Palau-East","Yes","no",2014-09-07,2014,"09",134.31235,6.99611,"08:10:00","no"
"PAL14_09","Palau 2014","Palau","Palau-East","Yes","no",2014-09-07,2014,"09",134.29779,7.00675,"12:25:00","no"
"PAL14_10","Palau 2014","Palau","Palau-East","Yes","no",2014-09-08,2014,"09",134.33377,7.01196,"08:12:00","no"
"PAL14_11","Palau 2014","Palau","Palau-East","Yes","no",2014-09-08,2014,"09",134.3186,7.02124,"12:48:00","no"
"PAL14_12","Palau 2014","Palau","Palau-East","Yes","no",2014-09-09,2014,"09",134.39856,7.10871,"11:47:00","no"
"PAL14_13","Palau 2014","Palau","Palau-West","Yes","no",2014-09-10,2014,"09",134.22404,7.29113,"09:09:00","no"
"PAL14_14","Palau 2014","Palau","Palau-West","Yes","no",2014-09-10,2014,"09",134.22398,7.27742,"12:47:00","no"
"PAL14_15","Palau 2014","Palau","Palau-West","Yes","no",2014-09-11,2014,"09",134.23843,7.28395,"08:33:00","yes"
"PAL14_16","Palau 2014","Palau","Palau-East","Yes","no",2014-09-12,2014,"09",134.61841,7.34231,"08:23:00","no"
"PAL14_17","Palau 2014","Palau","Palau-East","Yes","no",2014-09-13,2014,"09",134.7028,7.79483,"11:17:00","no"
"PAL14_18","Palau 2014","Palau","Palau-East","Yes","no",2014-09-14,2014,"09",134.67903,7.80223,"07:40:00","no"
"PAL14_19","Palau 2014","Palau","Palau-East","Yes","no",2014-09-14,2014,"09",134.7023,7.88898,"14:15:00","no"
"PAL14_20","Palau 2014","Palau","Palau-West","Yes","no",2014-09-15,2014,"09",134.46675,7.9798,"08:31:00","no"
"PAL14_21","Palau 2014","Palau","Palau-West","Yes","no",2014-09-15,2014,"09",134.49315,7.97142,"13:03:00","no"
"PAL14_22","Palau 2014","Palau","Palau-East","Yes","no",2014-09-16,2014,"09",134.69446,7.63692,"08:47:00","no"
"PAL14_23","Palau 2014","Palau","Palau-East","Yes","no",2014-09-16,2014,"09",134.66382,7.63046,"11:45:00","yes"
"PAL14_24","Palau 2014","Palau","Palau-East","Yes","no",2014-09-17,2014,"09",134.63136,7.31734,"08:17:00","no"
"PAL14_25","Palau 2014","Palau","Palau-West","Yes","no",2014-09-18,2014,"09",134.49338,7.62978,"09:26:00","no"
"PAL14_26","Palau 2014","Palau","Palau-West","Yes","no",2014-09-18,2014,"09",134.47046,7.6613,"12:43:00","no"
"PAL14_27","Palau 2014","Palau","Palau-West","Yes","no",2014-09-19,2014,"09",134.52795,7.79643,"08:46:00","no"
"PAL14_28","Palau 2014","Palau","Palau-West","Yes","no",2014-09-19,2014,"09",134.49913,7.80175,"12:27:00","no"
"PAL14_29","Palau 2014","Palau","Palau-West","Yes","no",2014-09-22,2014,"09",134.3705,7.53881,"07:42:00","no"
"PAL14_30","Palau 2014","Palau","Palau-West","Yes","no",2014-09-22,2014,"09",134.34648,7.5528,"10:35:00","no"
"PC13A_01","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-03-30,2013,"03",115.1306,-31.9596,"09:02:00","no"
"PC13A_02","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-03-30,2013,"03",115.1243,-31.907,"13:11:00","no"
"PC13A_03","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-03-31,2013,"03",115.0735,-31.9369,"09:03:00","no"
"PC13A_04","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-03-31,2013,"03",115.1345,-31.9484,"13:12:00","no"
"PC13A_05","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-04-01,2013,"04",115.0933,-31.9729,"08:26:00","yes"
"PC13A_06","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-04-01,2013,"04",115.114,-31.9375,"12:21:00","no"
"PC13A_07","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-05-15,2013,"05",115.0732833,-31.94876667,"10:56:00","no"
"PC13A_08","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-05-15,2013,"05",115.0968167,-31.93036667,"14:34:00","yes"
"PC13A_09","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon","Yes","no",2013-05-17,2013,"05",115.1141333,-31.97635,"07:02:00","yes"
"PC16A_01","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-04-27,2016,"04",115.1050333,-32.00735,"08:01:00","no"
"PC16A_02","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-04-27,2016,"04",115.1374333,-31.95998333,"10:50:00","no"
"PC16A_03","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-04-27,2016,"04",115.1374333,-31.97338333,"13:35:00","no"
"PC16A_04","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-04-28,2016,"04",115.05237,-31.95446,"08:07:00","no"
"PC16A_05","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-05-03,2016,"05",115.0464333,-31.93911667,"07:15:00","no"
"PC16A_06","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-05-03,2016,"05",115.0711333,-31.95231667,"10:20:00","no"
"PC16A_07","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-05-03,2016,"05",115.0976833,-31.99217,"13:00:00","no"
"PC16A_08","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-05-04,2016,"05",115.0970833,-31.94653333,"07:27:00","yes"
"PC16A_09","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-05-04,2016,"05",115.1298833,-31.94641667,"10:03:00","yes"
"PC16A_10","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon","Yes","no",2016-05-04,2016,"05",115.13495,-31.91486667,"12:36:00","yes"
"PC16S_01","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-25,2016,"11",115.047249,-31.937481,"06:40:00","no"
"PC16S_02","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-25,2016,"11",115.066823,-31.97066202,"09:34:00","no"
"PC16S_03","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-25,2016,"11",115.074203,-31.95088601,"12:29:00","no"
"PC16S_04","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-26,2016,"11",115.10125,-32.00528003,"06:11:00","no"
"PC16S_05","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-26,2016,"11",115.097436,-31.990836,"08:46:00","no"
"PC16S_06","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-26,2016,"11",115.100108,-31.94807203,"11:18:00","no"
"PC16S_07","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-26,2016,"11",115.135934,-31.912875,"13:51:00","yes"
"PC16S_08","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-30,2016,"11",115.129458,-31.94647897,"06:19:00","no"
"PC16S_09","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-11-30,2016,"11",115.144696,-31.95388002,"09:18:00","no"
"PC16S_10","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-12-02,2016,"12",115.075128,-31.90928503,"06:22:00","no"
"PC16S_11","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon","Yes","no",2016-12-02,2016,"12",115.134326,-31.97499798,"09:31:00","yes"
"PC18A_01","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-17,2018,"04",115.24033,-32.0257,"08:24:00","no"
"PC18A_02","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-17,2018,"04",115.21962,-31.95819,"09:00:00","no"
"PC18A_03","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-19,2018,"04",115.1874667,-32.02163333,"07:35:00","no"
"PC18A_04","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-19,2018,"04",115.172,-31.9885,"08:04:00","no"
"PC18A_05","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-25,2018,"04",115.1256,-32.04921001,"07:27:00","yes"
"PC18A_06","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-25,2018,"04",115.109279,-31.94278196,"08:08:00","no"
"PC18A_07","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-25,2018,"04",115.176194,-31.92568104,"11:22:00","yes"
"PC18A_08","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-25,2018,"04",115.143532,-31.92281904,"10:57:00","yes"
"PC18A_09","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-26,2018,"04",115.072088,-32.020144,"07:05:00","yes"
"PC18A_10","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-26,2018,"04",115.05834,-31.97312102,"07:25:00","yes"
"PC18A_11","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-26,2018,"04",115.032171,-31.97187999,"10:14:00","yes"
"PC18A_12","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-04-26,2018,"04",115.029734,-31.92283002,"10:35:00","yes"
"PC18A_13","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-05-07,2018,"05",115.090481,-32.00792897,"07:40:00","yes"
"PC18A_14","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-05-07,2018,"05",115.118536,-31.96868498,"08:06:00","no"
"PC18A_15","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-05-07,2018,"05",115.182348,-32.02344504,"11:05:00","yes"
"PC18A_16","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-05-07,2018,"05",115.242885,-31.92270404,"11:39:00","no"
"PC18A_17","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-05-12,2018,"05",115.0421,-32.0348,"07:18:00","yes"
"PC18A_18","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-05-12,2018,"05",115.0721,-32.002,"07:44:00","no"
"PC18A_19","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-05-12,2018,"05",115.1393,-31.9915,"10:24:00","yes"
"PC18A_20","Perth Canyon Autumn 2018","Perth Canyon","Perth Canyon","Yes","no",2018-05-12,2018,"05",115.2033,-31.9019,"10:57:00","no"
"PC18S_01","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-06,2018,"12",115.0271,-31.977,"06:43:00","no"
"PC18S_02","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-06,2018,"12",115.0347,-31.9844,"07:11:00","no"
"PC18S_03","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-06,2018,"12",115.0008,-32.004,"09:32:00","no"
"PC18S_04","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-06,2018,"12",115.048,-32.0357,"09:50:00","no"
"PC18S_05","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-13,2018,"12",115.2207,-31.9641,"06:14:00","no"
"PC18S_06","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-13,2018,"12",115.1974,-31.9598,"06:28:00","no"
"PC18S_07","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-13,2018,"12",115.1222,-31.9703,"08:53:00","no"
"PC18S_08","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-13,2018,"12",115.1169,-31.9439,"09:11:00","no"
"PC18S_09","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-14,2018,"12",115.1828,-32.0198,"05:52:00","no"
"PC18S_10","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-14,2018,"12",115.174,-31.9941,"06:11:00","no"
"PC18S_11","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-14,2018,"12",115.075,-32.0066,"08:39:00","no"
"PC18S_12","Perth Canyon Spring 2018","Perth canyon","Perth Canyon","Yes","no",2018-12-14,2018,"12",115.0961,-32.0127,"08:54:00","no"
"PC19A_01","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-09,2019,"04",115.119477007538,-31.9737479835748,"06:50:00","no"
"PC19A_02","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-09,2019,"04",115.110776005312,-31.9596580043435,"07:12:00","no"
"PC19A_03","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-09,2019,"04",115.10925703682,-31.9324559625238,"10:12:00","no"
"PC19A_04","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-09,2019,"04",115.095895025879,-31.9300650246441,"10:29:00","no"
"PC19A_05","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-09,2019,"04",115.077921040356,-31.9593089818954,"12:57:00","no"
"PC19A_06","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-09,2019,"04",115.080049037933,-31.9316210411489,"13:12:00","no"
