"Exped" "Date" "mean_lat" "mean_long" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup" "BRUVS_number"
"627" "BIOT_2012" "2012-02-20" -5.31845387243427 72.229778461408 -1.2421046267514 -1.2583846267514 -1.2260446267514 8
"628" "BIOT_2012" "2012-03-01" -6.39943061492338 71.2507077881412 -1.21316459230803 -1.23051459230803 -1.19605459230803 11
"629" "BIOT_2012" "2012-02-18" -5.31868070929241 72.2437975618073 -1.14557521697746 -1.18601521697746 -1.10572521697746 9
"630" "BIOT_2012" "2012-02-19" -5.32753371985816 72.2420446808511 -1.03174637546737 -1.11396637546737 -0.950046375467374 4
"631" "BIOT_2012" "2012-03-03" -7.2749525 72.3837570909091 -1.26898509510615 -1.42285509510615 -1.12528509510615 3
"632" "French Polynesia_2013" "2013-06-08" -21.993829050834 -136.189821076251 -1.35763363117881 -1.37395363117881 -1.34160363117881 6
"633" "French Polynesia_2013" "2013-06-16" -18.1032820682303 -141.073026098081 -1.10866381976607 -1.13735381976607 -1.08034381976607 4
"634" "French Polynesia_2013" "2013-06-15" -18.7187408770161 -141.871356814516 -1.29694285240903 -1.32211285240903 -1.27232285240903 6
"635" "French Polynesia_2013" "2013-06-07" -21.481409603352 -135.641359298883 -1.15070268359361 -1.18259268359361 -1.11950268359361 4
"636" "French Polynesia_2013" "2013-06-13" -19.6289757850071 -140.436793833098 -1.34268690264458 -1.37404690264458 -1.31225690264458 3
"637" "French Polynesia_2013" "2013-06-10" -21.3284063119835 -136.539575717975 -1.42858940593658 -1.44999940593658 -1.40763940593658 6
"638" "French Polynesia_2013" "2013-06-12" -20.8003225778331 -138.575136500623 -1.28937835197175 -1.31880835197175 -1.26058835197175 4
"639" "French Polynesia_2013" "2013-06-09" -21.446527582846 -136.402283684211 -1.57230081387178 -1.60237081387178 -1.54308081387178 6
"640" "French Polynesia_2013" "2013-06-14" -19.1221170758123 -140.722849590854 -1.26221787369688 -1.28846787369688 -1.23652787369688 4
"641" "French Polynesia_2013" "2013-06-11" -21.3175087893762 -136.658738956146 -1.68974409682677 -1.72444409682677 -1.65606409682677 6
"642" "French Polynesia_2013" "2013-06-06" -21.48599 -135.645057093023 -1.17937070055518 -1.22925070055518 -1.13123070055518 2
"643" "Rottnest_2008" "2008-04-05" -32.0473114905269 115.419704718592 -1.0505715915254 -1.0656115915254 -1.0355815915254 36
"644" "Rottnest_2008" "2008-04-08" -31.9795139454688 115.482196141874 -1.05669517763007 -1.06911517763007 -1.04430517763007 29
"645" "Rottnest_2008" "2008-04-07" -31.9822459917739 115.418558942737 -1.12626740829811 -1.13976740829811 -1.11287740829811 45
"646" "Rottnest_2008" "2008-04-04" -32.0358940298258 115.458223956954 -0.996411072763369 -1.00557107276337 -0.987251072763369 48
"647" "Abrolhos_2007_CMF" "2007-05-27" -28.8376000823735 113.946722281797 -1.0987250875699 -1.1086650875699 -1.0888350875699 32
"648" "Abrolhos_2007_CMF" "2007-05-24" -28.7342704303788 114.003438424397 -1.10386797647266 -1.11273797647266 -1.09503797647266 44
"649" "Abrolhos_2007_CMF" "2007-05-29" -28.8503944122582 113.902770197691 -1.18760098705076 -1.21093098705076 -1.16465098705076 22
"650" "Abrolhos_2007_CMF" "2007-05-26" -28.8119609484587 113.948898842587 -0.997688424740072 -1.01142842474007 -0.983938424740072 20
"651" "Abrolhos_2007_CMF" "2007-05-25" -28.7855546478054 113.971696500075 -1.25946875803082 -1.27610875803082 -1.24301875803082 38
"652" "Abrolhos_2007_CMF" "2007-05-23" -28.6722594633427 113.903341506238 -1.11461687572187 -1.12739687572187 -1.10191687572187 36
"653" "Abrolhos_2010" "2010-05-31" -28.8160665534351 113.955481494911 -1.01048161263724 -1.02667161263724 -0.994301612637242 27
"654" "Abrolhos_2010" "2010-05-30" -28.8381875727944 113.917129710995 -1.16469339751813 -1.19257339751812 -1.13716339751813 9
"655" "Dirk Hartog_2019" "2019-09-09" -26.1541544502618 113.1946991274 -1.02613241425965 -1.06018241425965 -0.992152414259655 9
"657" "HitraFrøya2019" "2019-05-05" 63.7772162740656 8.62411555385829 -0.49657773556117 -0.76610773556117 -0.20648773556117 8
"660" "HitraFrøya2019" "2019-05-08" 63.81653135661 8.8127137353933 -1.07549907466978 -1.26610907466978 -0.887529074669783 8
"662" "HitraFrøya2019" "2019-05-06" 63.7951853896765 8.63298658824194 -0.428882370388304 -0.698202370388304 -0.112332370388303 8
"663" "HitraFrøya2019" "2019-05-02" 63.5412380670701 8.37914933262665 0.25864062856739 -0.21839937143261 0.75864062856739 7
"664" "HitraFrøya2019" "2019-05-07" 63.8541036293891 8.53246887251486 -0.493125041147404 -0.663245041147404 -0.303475041147404 12
"666" "Two Rocks_2010_04" "2010-04-24" -31.5556079921163 115.276111983247 -1.131323819534 -1.149103819534 -1.113703819534 49
"667" "Two Rocks_2010_04" "2010-04-25" -31.7104315294668 115.350210431868 -1.13175069374527 -1.14528069374527 -1.11831069374527 40
"668" "HitraFrøya2020" "2020-05-22" 63.6171508405242 8.5073386313437 -0.775351255845018 -0.894871255845018 -0.649621255845018 15
"669" "HitraFrøya2020" "2020-05-20" 64.0078753079262 9.08877705691921 -0.714680917714458 -0.843150917714458 -0.578680917714458 13
"670" "HitraFrøya2020" "2020-05-19" 63.9621478519593 8.98360171661781 -1.39712825328577 -1.50911825328577 -1.29246825328577 11
"671" "HitraFrøya2020" "2020-05-23" 63.6375247636182 8.61539952597016 -1.0179594600903 -1.1111194600903 -0.925139460090305 13
"672" "HitraFrøya2020" "2020-05-25" 63.7852529373859 8.93241322362745 -0.894187974140944 -1.04442797414094 -0.741387974140943 11
"673" "HitraFrøya2020" "2020-05-24" 63.8239963569723 8.86300235118873 -0.935027382265698 -1.0136973822657 -0.855627382265698 14
"674" "HitraFrøya2020" "2020-05-26" 63.6743981231222 8.8591388470105 -0.992569865745125 -1.13877986574512 -0.846109865745124 5
"675" "HitraFrøya2020" "2020-05-21" 63.5801271155621 8.59758333577729 -0.925653793730494 -1.15573379373049 -0.692383793730494 8
"676" "Hobart_2008" "2008-03-03" -35.2195964285714 134.434453571429 -0.469658873197537 -0.793958873197537 -0.113318873197537 5
"677" "Hobart_2008" "2008-03-02" -35.1451285714286 134.301204761905 -0.410495370446401 -0.768935370446401 -0.00288537044640058 4
"678" "Hobart_2008" "2008-03-09" -35.0369666666667 133.914882352941 -1.03148207297113 -1.25484207297113 -0.809072072971132 6
"680" "Hobart_2008" "2008-03-04" -35.28444 134.57032 -1.09594546006522 -1.27236546006522 -0.923785460065221 5
"681" "Hobart_2008" "2008-03-10" -35.029584 133.913316 -1.75052915264432 -2.16162915264432 -1.39534915264432 4
"682" "Hobart_2008" "2008-03-07" -35.2267811320755 134.493082075472 -1.45276626598076 -1.65263626598076 -1.25980626598076 5
"683" "2012_Tvedestrand" "2012-06-11" 58.5974168458823 9.11490693847059 -0.953980913343017 -1.05854091334302 -0.848580913343017 10
"684" "2012_Tvedestrand" "2012-06-06" 58.5938951741935 9.08947073258065 -0.612820198019727 -0.906710198019727 -0.298650198019726 7
"685" "2012_Tvedestrand" "2012-06-08" 58.5903145575342 9.10255283630137 -0.977328624299706 -1.10717862429971 -0.846998624299706 9
"686" "2012_Tvedestrand" "2012-06-14" 58.5871482553191 9.10830535638298 -0.816751975295233 -1.00397197529523 -0.623421975295233 8
"687" "2012_Tvedestrand" "2012-06-07" 58.5907150288462 9.10538803980769 -0.816251093378569 -0.992051093378569 -0.634901093378569 9
"688" "Pearson Island Sanctuary Zone_2018" "2018-11-14" -34.0309034532374 134.354451582734 -1.17696245563862 -1.25584245563862 -1.10011245563862 8
"689" "Pearson Island Sanctuary Zone_2018" "2018-11-15" -34.085701954023 134.25914091954 -0.898156604285753 -1.29606660428575 -0.498436604285752 8
